# An example of input file for detection of paralogons by CHSMiner
# from public paralog database EPGD (http://epgd.biosino.org/EPGD)	
# GeneID	FamilyID	Symbol	Organism	Chromosome	Orient	Start	End
375686	0	SPATC1	Homo sapiens	8	+	145158594	145174002
26873	0	OPLAH	Homo sapiens	8	-	145178163	145186922
54512	0	EXOSC4	Homo sapiens	8	+	145205509	145207538
8733	0	GPAA1	Homo sapiens	8	+	145209511	145213106
1537	0	CYC1	Homo sapiens	8	+	145221986	145224415
81858	0	SHARPIN	Homo sapiens	8	-	145225528	145231080
84232	0	MAF1	Homo sapiens	8	+	145231305	145234502
340390	0	KIAA1875	Homo sapiens	8	+	145234616	145243273
51236	50982	C8orf30A	Homo sapiens	8	+	145264659	145267606
727957	54709	LOC727957	Homo sapiens	8	+	145275534	145388817
727967	51622	LOC727967	Homo sapiens	8	-	145388993	145393460
642658	0	SCXB	Homo sapiens	8	+	145393504	145395032
728071	50982	C8orf30B	Homo sapiens	8	+	145408687	145411635
377711	0	KIAA1833	Homo sapiens	8	+	145419562	145456654
23246	51622	BOP1	Homo sapiens	8	-	145456863	145485927
3297	49963	HSF1	Homo sapiens	8	+	145486087	145509187
8694	50393	DGAT1	Homo sapiens	8	-	145510765	145521349
83482	0	SCRT1	Homo sapiens	8	-	145525261	145530750
728000	0	LOC728000	Homo sapiens	8	-	145531181	145533463
26233	0	FBXL6	Homo sapiens	8	-	145549898	145552939
79581	51016	GPR172A	Homo sapiens	8	+	145553032	145555752
203054	0	ADCK5	Homo sapiens	8	+	145568538	145589264
29894	0	CPSF1	Homo sapiens	8	-	145589253	145605540
55630	0	SLC39A4	Homo sapiens	8	-	145608605	145613080
51160	0	VPS28	Homo sapiens	8	-	145619807	145624734
4796	0	NFKBIL2	Homo sapiens	8	-	145624983	145640588
50626	0	CYHR1	Homo sapiens	8	-	145660015	145661656
90990	0	KIFC2	Homo sapiens	8	+	145662545	145670306
8928	0	FOXH1	Homo sapiens	8	-	145670305	145672525
84988	52057	PPP1R16A	Homo sapiens	8	+	145692916	145698311
2875	50098	GPT	Homo sapiens	8	+	145700230	145703356
113655	0	MFSD3	Homo sapiens	8	+	145705359	145707396
9401	0	RECQL4	Homo sapiens	8	-	145707621	145713975
9684	0	LRRC14	Homo sapiens	8	+	145714198	145721364
441381	0	LRRC24	Homo sapiens	8	-	145718579	145723215
414919	0	MGC70857	Homo sapiens	8	-	145722410	145725265
80728	0	KIAA1688	Homo sapiens	8	-	145725370	145809698
728033	0	LOC728033	Homo sapiens	8	+	145881054	145882272
90987	0	ZNF251	Homo sapiens	8	-	145948139	145952606
80778	49788	ZNF34	Homo sapiens	8	-	145969308	145981497
728079	54710	LOC728079	Homo sapiens	8	+	145983112	145985520
6132	0	RPL8	Homo sapiens	8	-	145985957	145988608
340385	49788	ZNF517	Homo sapiens	8	+	145995064	146006264
7553	49788	ZNF7	Homo sapiens	8	+	146023806	146039408
28991	51485	COMMD5	Homo sapiens	8	-	146034168	146049202
642872	0	LOC642872	Homo sapiens	8	+	146047692	146049266
58500	49788	ZNF250	Homo sapiens	8	-	146077335	146097631
7564	49788	ZNF16	Homo sapiens	8	-	146126547	146147077
286103	0	C8orf77	Homo sapiens	8	+	146199175	146201818
65265	0	C8orf33	Homo sapiens	8	+	146248629	146252219
727741	52477	LOC727741	Homo sapiens	9	-	1053	15021
84771	53568	MGC13005	Homo sapiens	9	+	1986	4521
284964	0	LOC284964	Homo sapiens	9	-	37488	83334
2298	52519	FOXD4	Homo sapiens	9	-	106233	108418
55871	50999	CBWD1	Homo sapiens	9	-	111038	169031
642313	53565	LOC642313	Homo sapiens	9	+	158876	160512
157983	0	C9orf66	Homo sapiens	9	-	203461	205740
81704	52498	DOCK8	Homo sapiens	9	+	263047	455254
645586	0	LOC645586	Homo sapiens	9	-	493028	514189
23189	0	KANK1	Homo sapiens	9	+	494702	736102
642350	0	LOC642350	Homo sapiens	9	-	696911	698003
1761	0	DMRT1	Homo sapiens	9	+	831689	959089
58524	0	DMRT3	Homo sapiens	9	+	966963	981731
10655	0	DMRT2	Homo sapiens	9	+	1041613	1047551
6595	51602	SMARCA2	Homo sapiens	9	+	2005341	2183623
7436	49397	VLDLR	Homo sapiens	9	+	2611792	2644484
169522	0	KCNV2	Homo sapiens	9	+	2707525	2719756
9933	0	KIAA0020	Homo sapiens	9	-	2794151	2828506
5991	49589	RFX3	Homo sapiens	9	-	3214644	3515982
169792	0	GLIS3	Homo sapiens	9	-	3817675	4142182
729691	54714	LOC729691	Homo sapiens	9	-	4286962	4290206
6505	50066	SLC1A1	Homo sapiens	9	+	4480443	4577468
55064	0	C9orf68	Homo sapiens	9	-	4543385	4656507
403313	0	PPAPDC2	Homo sapiens	9	+	4652297	4655261
55664	0	CDC37L1	Homo sapiens	9	+	4657227	4696593
50808	49040	AK3	Homo sapiens	9	-	4701157	4731226
10171	0	RCL1	Homo sapiens	9	+	4782936	4851060
3717	49376	JAK2	Homo sapiens	9	+	4975244	5117994
11172	0	INSL6	Homo sapiens	9	-	5153862	5175617
3641	0	INSL4	Homo sapiens	9	+	5221418	5223966
6019	50340	RLN2	Homo sapiens	9	-	5289867	5294579
645930	0	LOC645930	Homo sapiens	9	+	5301518	5301715
6013	50340	RLN1	Homo sapiens	9	-	5324968	5329872
55848	0	C9orf46	Homo sapiens	9	-	5347970	5427859
29126	0	CD274	Homo sapiens	9	+	5440558	5458476
80380	0	PDCD1LG2	Homo sapiens	9	+	5500569	5560397
57589	0	KIAA1432	Homo sapiens	9	+	5646653	5764308
79956	0	ERMP1	Homo sapiens	9	-	5774571	5823080
2315	0	MLANA	Homo sapiens	9	+	5880908	5899821
158358	0	KIAA2026	Homo sapiens	9	-	5909021	5944095
26953	51932	RANBP6	Homo sapiens	9	-	6001018	6005617
90865	0	IL33	Homo sapiens	9	+	6231677	6247981
89882	0	TPD52L3	Homo sapiens	9	+	6318374	6321899
115426	0	UHRF2	Homo sapiens	9	+	6403150	6497050
2731	0	GLDC	Homo sapiens	9	-	6522466	6635649
414153	49693	SNRPEL1	Homo sapiens	9	-	6738702	6738980
23081	0	JMJD2C	Homo sapiens	9	+	6748082	7165646
90871	0	C9orf123	Homo sapiens	9	-	7786489	7789798
5789	0	PTPRD	Homo sapiens	9	-	8307267	9008734
729802	0	LOC729802	Homo sapiens	9	-	10603065	10603370
7306	49762	TYRP1	Homo sapiens	9	+	12683448	12700257
286343	0	C9orf150	Homo sapiens	9	+	12765011	12813058
8777	0	MPDZ	Homo sapiens	9	-	13096571	13240356
401492	0	FLJ41200	Homo sapiens	9	-	13396461	13421399
4781	52155	NFIB	Homo sapiens	9	-	14071846	14303944
340481	0	ZDHHC21	Homo sapiens	9	-	14607028	14683473
9350	0	CER1	Homo sapiens	9	-	14709730	14712714
158326	0	FREM1	Homo sapiens	9	-	14727153	14900992
158219	51799	C9orf52	Homo sapiens	9	-	15161560	15297243
6619	0	SNAPC3	Homo sapiens	9	+	15412781	15451626
11168	0	PSIP1	Homo sapiens	9	-	15454063	15500981
203238	0	C9orf93	Homo sapiens	9	+	15543096	15961896
728234	0	HMGN2L	Homo sapiens	9	+	15578352	15578612
54796	51454	BNC2	Homo sapiens	9	-	16399500	16860785
648570	0	LOC648570	Homo sapiens	9	-	16775575	16777432
54875	0	C9orf39	Homo sapiens	9	+	17252113	17493920
6456	49669	SH3GL2	Homo sapiens	9	+	17569193	17787121
92949	0	ADAMTSL1	Homo sapiens	9	+	18464166	18713261
206938	0	C9orf94	Homo sapiens	9	+	18816145	18900947
158297	0	C9orf138	Homo sapiens	9	-	18917892	19023183
10670	50286	RRAGA	Homo sapiens	9	+	19039371	19041022
54801	0	FAM29A	Homo sapiens	9	-	19043140	19092901
123	51530	ADFP	Homo sapiens	9	-	19105758	19117572
729925	54716	LOC729925	Homo sapiens	9	+	19116516	19117926
55667	0	DENND4C	Homo sapiens	9	+	19288065	19362855
6194	0	RPS6	Homo sapiens	9	-	19366253	19370234
340485	51441	ASAH3L	Homo sapiens	9	+	19398924	19442499
392288	0	LOC392288	Homo sapiens	9	-	19450923	19480505
25769	50786	SLC24A2	Homo sapiens	9	-	19505977	19776925
729932	0	LOC729932	Homo sapiens	9	+	19778607	19779203
646505	54718	LOC646505	Homo sapiens	9	-	19885794	19885964
4300	0	MLLT3	Homo sapiens	9	-	20334967	20612449
54914	0	KIAA1797	Homo sapiens	9	+	20648308	20985953
401494	52425	PTPLAD2	Homo sapiens	9	-	20993619	21021634
3456	49354	IFNB1	Homo sapiens	9	-	21067103	21067942
3467	49354	IFNW1	Homo sapiens	9	-	21130630	21132143
3452	49354	IFNA21	Homo sapiens	9	-	21155635	21156618
3441	49354	IFNA4	Homo sapiens	9	-	21176692	21177669
3444	49354	IFNA7	Homo sapiens	9	-	21191467	21192203
3446	49354	IFNA10	Homo sapiens	9	-	21196179	21197141
3449	49354	IFNA16	Homo sapiens	9	-	21206371	21207309
3451	49354	IFNA17	Homo sapiens	9	-	21217241	21218220
3448	49354	IFNA14	Homo sapiens	9	-	21229000	21229989
3442	49354	IFNA5	Homo sapiens	9	-	21294685	21295254
55958	49455	KLHL9	Homo sapiens	9	-	21321019	21325370
3443	49354	IFNA6	Homo sapiens	9	-	21340316	21340885
3447	49354	IFNA13	Homo sapiens	9	-	21357422	21358074
3440	49354	IFNA2	Homo sapiens	9	-	21374253	21375395
3445	49354	IFNA8	Homo sapiens	9	+	21399132	21400173
646581	0	LOC646581	Homo sapiens	9	+	21410368	21410637
3439	49354	IFNA1	Homo sapiens	9	+	21430439	21431314
338376	49354	IFNE1	Homo sapiens	9	-	21470837	21472311
4507	0	MTAP	Homo sapiens	9	+	21792634	21855969
1029	49153	CDKN2A	Homo sapiens	9	-	21957750	21984489
1030	49153	CDKN2B	Homo sapiens	9	-	21992901	21999311
729983	54720	LOC729983	Homo sapiens	9	+	22144357	22145244
63951	0	DMRTA1	Homo sapiens	9	+	22436839	22442471
1993	49933	ELAVL2	Homo sapiens	9	-	23681983	23837375
286319	0	TUSC1	Homo sapiens	9	-	25666966	25668847
441390	0	FLJ16323	Homo sapiens	9	+	26056672	26108405
79886	0	C9orf82	Homo sapiens	9	-	26830682	26882724
9373	0	PLAA	Homo sapiens	9	-	26894517	26937137
80173	0	IFT74	Homo sapiens	9	+	26946409	27052801
64922	0	LRRC19	Homo sapiens	9	-	26983585	26995669
7010	50111	TEK	Homo sapiens	9	+	27099285	27220171
54586	0	C9orf11	Homo sapiens	9	-	27274666	27287136
79817	50700	MOBKL2B	Homo sapiens	9	-	27315206	27519849
56832	0	IFNK	Homo sapiens	9	+	27514311	27516495
203228	0	C9orf72	Homo sapiens	9	-	27536543	27563841
158038	51797	LINGO2	Homo sapiens	9	-	27938527	28709302
401497	0	LOC401497	Homo sapiens	9	-	30378932	30565009
646753	52657	LOC646753	Homo sapiens	9	-	30821799	30822246
48	50686	ACO1	Homo sapiens	9	+	32374649	32440829
23586	0	DDX58	Homo sapiens	9	-	32445299	32516321
10210	0	TOPORS	Homo sapiens	9	-	32530541	32542600
4712	0	NDUFB6	Homo sapiens	9	-	32543522	32563181
138474	51576	TAF1L	Homo sapiens	9	-	32619451	32625666
401498	0	LOC401498	Homo sapiens	9	+	32773496	32777396
54840	0	APTX	Homo sapiens	9	-	32962607	32991625
3301	49344	DNAJA1	Homo sapiens	9	+	33015208	33029061
728623	0	LOC728623	Homo sapiens	9	-	33031761	33037008
55234	0	SMU1	Homo sapiens	9	-	33037168	33066643
2683	49091	B4GALT1	Homo sapiens	9	-	33100641	33157235
27290	0	SPINK4	Homo sapiens	9	+	33230195	33238564
573	0	BAG1	Homo sapiens	9	-	33242468	33254743
51510	0	CHMP5	Homo sapiens	9	+	33254999	33271509
4799	0	NFX1	Homo sapiens	9	+	33280509	33361154
364	49066	AQP7	Homo sapiens	9	-	33374947	33392516
360	50039	AQP3	Homo sapiens	9	-	33431157	33437589
65083	0	NOL6	Homo sapiens	9	-	33451350	33463940
441459	0	ANKRD18B	Homo sapiens	9	+	33514212	33565592
5646	49063	PRSS3	Homo sapiens	9	+	33785558	33789227
54926	51288	UBE2R2	Homo sapiens	9	+	33807181	33910400
55833	0	UBAP2	Homo sapiens	9	-	33911690	34038946
25853	51760	WDR40A	Homo sapiens	9	-	34076385	34116735
51271	0	UBAP1	Homo sapiens	9	+	34169010	34242520
347240	0	KIF24	Homo sapiens	9	-	34242378	34253108
318	0	NUDT2	Homo sapiens	9	+	34319503	34333695
57462	0	KIAA1161	Homo sapiens	9	-	34358906	34366862
84688	0	C9orf24	Homo sapiens	9	-	34369016	34387848
203259	0	C9orf25	Homo sapiens	9	-	34388181	34448567
27019	0	DNAI1	Homo sapiens	9	+	34448810	34510981
375704	0	C9orf165	Homo sapiens	9	-	34511039	34513036
1271	0	CNTFR	Homo sapiens	9	-	34541430	34579721
138716	0	C9orf23	Homo sapiens	9	-	34600491	34602100
11258	0	DCTN3	Homo sapiens	9	-	34603547	34610495
138715	0	ARID3C	Homo sapiens	9	-	34611454	34618010
730097	54721	LOC730097	Homo sapiens	9	+	34618802	34619239
10280	0	OPRS1	Homo sapiens	9	-	34624718	34627767
2592	0	GALT	Homo sapiens	9	+	34636634	34640573
3590	0	IL11RA	Homo sapiens	9	+	34643931	34651883
10850	0	CCL27	Homo sapiens	9	-	34651892	34652688
730098	54722	LOC730098	Homo sapiens	9	-	34655030	34657383
6363	49657	CCL19	Homo sapiens	9	-	34679566	34681273
6366	0	CCL21	Homo sapiens	9	-	34699001	34700146
389715	0	C9orf144	Homo sapiens	9	-	34822291	34825478
23349	0	KIAA1045	Homo sapiens	9	+	34925836	34972540
730104	0	LOC730104	Homo sapiens	9	-	34979662	34980483
25822	49344	DNAJB5	Homo sapiens	9	+	34979784	34988427
138724	0	C9orf131	Homo sapiens	9	+	35031101	35035987
7415	50365	VCP	Homo sapiens	9	-	35046559	35062563
2189	0	FANCG	Homo sapiens	9	-	35063834	35070012
84720	0	PIGO	Homo sapiens	9	-	35078687	35086578
30968	0	STOML2	Homo sapiens	9	-	35089887	35093153
80256	0	KIAA1539	Homo sapiens	9	-	35094117	35105892
730110	49788	LOC730110	Homo sapiens	9	-	35137490	35139180
10497	0	UNC13B	Homo sapiens	9	+	35152058	35395331
649598	55063	FLJ46309	Homo sapiens	9	+	35172882	35175913
158381	0	LOC158381	Homo sapiens	9	+	35396785	35441111
646932	0	LOC646932	Homo sapiens	9	+	35479535	35480663
9853	0	RUSC2	Homo sapiens	9	+	35480123	35551888
730112	54723	LOC730112	Homo sapiens	9	-	35552003	35553824
7016	0	TESK1	Homo sapiens	9	+	35595280	35600037
971	0	CD72	Homo sapiens	9	-	35599975	35608407
27240	0	SIT1	Homo sapiens	9	-	35639294	35640946
203260	0	CCDC107	Homo sapiens	9	+	35648310	35651183
84904	0	C9orf100	Homo sapiens	9	-	35649340	35655277
768	0	CA9	Homo sapiens	9	+	35663914	35671151
7169	49752	TPM2	Homo sapiens	9	-	35671989	35680052
7094	51319	TLN1	Homo sapiens	9	-	35687333	35722127
10488	0	CREB3	Homo sapiens	9	+	35722316	35727004
57704	0	GBA2	Homo sapiens	9	-	35726862	35739224
646945	54724	LOC646945	Homo sapiens	9	+	35738762	35739187
9827	0	RGP1	Homo sapiens	9	+	35739202	35742870
692094	0	PC-3	Homo sapiens	9	-	35742988	35744277
646947	53571	LOC646947	Homo sapiens	9	-	35746489	35750074
4882	49320	NPR2	Homo sapiens	9	+	35782405	35799727
26206	0	SPAG8	Homo sapiens	9	-	35797781	35802258
84681	0	HINT2	Homo sapiens	9	-	35802956	35805041
392307	0	C9orf128	Homo sapiens	9	-	35808428	35818743
51754	0	C9orf127	Homo sapiens	9	+	35819265	35837231
392309	49463	OR13J1	Homo sapiens	9	-	35859459	35860397
646962	0	LOC646962	Homo sapiens	9	+	35896188	35897137
158376	0	LOC158376	Homo sapiens	9	+	35900072	35901609
56656	49463	OR2S2	Homo sapiens	9	-	35947135	35948064
8434	0	RECK	Homo sapiens	9	+	36026905	36114447
152007	0	C9orf19	Homo sapiens	9	+	36126741	36153902
881	0	CCIN	Homo sapiens	9	+	36159390	36161319
1211	49169	CLTA	Homo sapiens	9	+	36180971	36202054
10020	0	GNE	Homo sapiens	9	-	36204437	36248400
730131	54726	LOC730131	Homo sapiens	9	-	36248326	36250864
646993	50892	LOC646993	Homo sapiens	9	-	36293493	36294920
152006	50589	RNF38	Homo sapiens	9	-	36326396	36391194
9833	0	MELK	Homo sapiens	9	+	36562904	36667678
5079	49476	PAX5	Homo sapiens	9	-	36828530	37024475
84186	0	ZCCHC7	Homo sapiens	9	+	37110632	37348145
9380	0	GRHPR	Homo sapiens	9	+	37412706	37426985
9925	0	ZBTB5	Homo sapiens	9	-	37428110	37455395
64425	0	POLR1E	Homo sapiens	9	+	37475944	37493692
26267	0	FBXO10	Homo sapiens	9	-	37500892	37566248
401505	0	C9orf105	Homo sapiens	9	-	37578409	37582593
22844	0	FRMPD1	Homo sapiens	9	+	37641051	37736900
158234	0	RG9MTD3	Homo sapiens	9	+	37743801	37768503
51010	0	EXOSC3	Homo sapiens	9	-	37770307	37775066
79269	0	WDR32	Homo sapiens	9	+	37791295	37853344
92014	51255	MCART1	Homo sapiens	9	-	37877600	37894349
6461	0	SHB	Homo sapiens	9	-	37909613	38059209
730157	54727	LOC730157	Homo sapiens	9	-	38382495	38382956
219	49043	ALDH1B1	Homo sapiens	9	+	38382701	38388657
347252	0	IGFBPL1	Homo sapiens	9	-	38398990	38414443
647044	53208	LOC647044	Homo sapiens	9	+	38517093	38517908
253650	0	ANKRD18A	Homo sapiens	9	-	38530565	38567203
158228	0	C9orf122	Homo sapiens	9	+	38611084	38614985
79937	49456	CNTNAP3	Homo sapiens	9	-	39062763	39278299
647060	52260	FAM75A1	Homo sapiens	9	+	39345685	39351805
653809	53054	LOC653809	Homo sapiens	9	+	39361053	39367938
727745	0	LOC727745	Homo sapiens	9	-	39712267	39807307
642265	52260	FAM75A2	Homo sapiens	9	+	39874974	39881209
401507	53054	FAM74A1	Homo sapiens	9	+	39890337	39897239
727830	52260	FAM75A3	Homo sapiens	9	+	40690277	40704121
728495	53054	FAM74A3	Homo sapiens	9	+	40705661	40712678
26149	49788	ZNF658	Homo sapiens	9	-	40761411	40782062
653114	53054	LOC653114	Homo sapiens	9	-	41295111	41301992
642629	52260	FAM75A4	Homo sapiens	9	-	41311259	41317376
727905	52260	FAM75A5	Homo sapiens	9	+	41493151	41496771
653123	52743	LOC653123	Homo sapiens	9	+	41506232	41506603
401509	49788	ZNF658B	Homo sapiens	9	-	41578832	41582206
389741	52684	MGC21881	Homo sapiens	9	-	41942712	41945030
654466	53227	KGFLP2	Homo sapiens	9	-	41949735	42009476
403323	52056	FLJ20444	Homo sapiens	9	-	42007849	42011616
727958	0	LOC727958	Homo sapiens	9	+	42240862	42241119
441430	51144	ANKRD20A2	Homo sapiens	9	+	42358298	42401405
728601	53565	LOC728601	Homo sapiens	9	-	42655343	42656945
728013	0	CBWD7	Homo sapiens	9	+	42660989	42704587
728034	54728	LOC728034	Homo sapiens	9	+	42798127	42800590
728094	54729	LOC728094	Homo sapiens	9	-	43062272	43077728
441425	51144	ANKRD20A3	Homo sapiens	9	-	43079967	43123539
441426	0	LOC441426	Homo sapiens	9	+	43124806	43128857
728577	49456	CNTNAP3B	Homo sapiens	9	+	43625058	43861488
643133	54729	LOC643133	Homo sapiens	9	-	43988730	44007740
728195	53227	LOC728195	Homo sapiens	9	+	44230105	44243613
643395	0	LOC643395	Homo sapiens	9	-	45246737	45247018
728297	54730	LOC728297	Homo sapiens	9	+	45252022	45252865
643428	53573	LOC643428	Homo sapiens	9	-	45322247	45322576
653305	53573	LOC653305	Homo sapiens	9	-	45323381	45323908
504188	53067	FAM27E2	Homo sapiens	9	+	45623554	45624891
158318	53067	FAM27E1	Homo sapiens	9	-	46275686	46277026
387628	52056	KGFLP1	Homo sapiens	9	+	46527457	46586495
728422	0	LOC728422	Homo sapiens	9	+	46575414	46585557
728433	0	LOC728433	Homo sapiens	9	-	46626244	46637009
728903	52684	LOC728903	Homo sapiens	9	+	46683660	46686334
643792	0	FLJ37512	Homo sapiens	9	-	47089349	47104353
401508	52743	FAM74A4	Homo sapiens	9	-	65227092	65234067
26165	52260	FAM75A7	Homo sapiens	9	-	65243185	65249429
728649	54731	LOC728649	Homo sapiens	9	+	66196484	66198333
728539	0	LOC728539	Homo sapiens	9	+	66233706	66239853
728673	52684	LOC728673	Homo sapiens	9	+	66293095	66295413
728566	53844	LOC728566	Homo sapiens	9	+	66404093	66404739
653458	54728	LOC653458	Homo sapiens	9	+	66699862	66702329
84210	51144	ANKRD20A1	Homo sapiens	9	+	67516580	67559659
644249	0	LOC644249	Homo sapiens	9	+	67567288	67575745
728683	0	LOC728683	Homo sapiens	9	-	67861405	67867752
728701	54731	LOC728701	Homo sapiens	9	-	67898470	67900334
440896	0	LOC440896	Homo sapiens	9	-	68464015	68471978
653404	52519	FOXD4L6	Homo sapiens	9	-	68489299	68491516
728742	50999	LOC728742	Homo sapiens	9	-	68494356	68554543
644038	53565	LOC644038	Homo sapiens	9	+	68542236	68543856
644558	0	LOC644558	Homo sapiens	9	+	68670825	68671744
728747	51144	ANKRD20A4	Homo sapiens	9	+	68671800	68715379
728788	54729	CCDC29	Homo sapiens	9	+	68717625	68733062
644632	54728	LOC644632	Homo sapiens	9	-	69009650	69013850
728840	0	LOC728840	Homo sapiens	9	+	69075078	69075401
644684	0	LOC644684	Homo sapiens	9	-	69375099	69384053
349334	52519	FOXD4L4	Homo sapiens	9	-	69666442	69669550
220869	0	CBWD5	Homo sapiens	9	-	69672188	69729926
727836	53565	LOC727836	Homo sapiens	9	+	69719835	69721437
445571	50999	CBWD3	Homo sapiens	9	+	70046704	70104748
440839	53565	LOC440839	Homo sapiens	9	-	70055199	70056819
286380	52519	FOXD4L2	Homo sapiens	9	+	70107602	70109819
5239	0	PGM5	Homo sapiens	9	+	70161634	70335796
169693	0	C9orf71	Homo sapiens	9	-	70341315	70345602
8395	49507	PIP5K1B	Homo sapiens	9	+	70510435	70813911
116224	52795	FAM122A	Homo sapiens	9	+	70584783	70588428
5568	49041	PRKACG	Homo sapiens	9	-	70817270	70818827
2395	0	FXN	Homo sapiens	9	+	70840163	70878771
9414	0	TJP2	Homo sapiens	9	+	70978908	71059939
9413	0	C9orf61	Homo sapiens	9	+	71134060	71197187
320	51742	APBA1	Homo sapiens	9	-	71235021	71477041
375743	0	PTAR1	Homo sapiens	9	-	71522873	71564673
138255	0	C9orf135	Homo sapiens	9	+	71625550	71710967
256691	0	MAMDC2	Homo sapiens	9	+	71848339	72031707
23137	0	SMC5	Homo sapiens	9	+	72063717	72157155
687	49819	KLF9	Homo sapiens	9	-	72189332	72219392
80036	0	TRPM3	Homo sapiens	9	-	72339768	72926333
23670	50444	TMEM2	Homo sapiens	9	-	73488102	73573227
729027	54734	LOC729027	Homo sapiens	9	+	73572890	73574527
51104	51670	FAM108B1	Homo sapiens	9	-	73667187	73715967
138241	0	C9orf85	Homo sapiens	9	+	73716242	73778192
138240	0	C9orf57	Homo sapiens	9	-	73856116	73870187
9615	0	GDA	Homo sapiens	9	+	73954112	74056959
7763	50211	ZFAND5	Homo sapiens	9	-	74159193	74169711
117531	0	TMC1	Homo sapiens	9	+	74326536	74641086
216	49043	ALDH1A1	Homo sapiens	9	-	74705406	74757788
301	49053	ANXA1	Homo sapiens	9	+	74956600	74975126
6096	49603	RORB	Homo sapiens	9	+	76302071	76491936
140803	0	TRPM6	Homo sapiens	9	-	76527230	76692829
55071	0	C9orf40	Homo sapiens	9	-	76751697	76757621
138199	0	C9orf41	Homo sapiens	9	-	76787692	76833129
54981	50501	C9orf95	Homo sapiens	9	-	76865935	76892917
26578	0	OSTF1	Homo sapiens	9	+	76893278	76951582
5125	49469	PCSK5	Homo sapiens	9	+	77695440	77998163
55312	0	RFK	Homo sapiens	9	-	78190265	78199252
653162	0	LOC653162	Homo sapiens	9	+	78203986	78204321
729145	54737	LOC729145	Homo sapiens	9	-	78263767	78264237
2650	49291	GCNT1	Homo sapiens	9	+	78263965	78312151
23273	0	KIAA0367	Homo sapiens	9	-	78416112	78518457
158471	0	PRUNE2	Homo sapiens	9	-	78627990	78710822
442425	0	FOXB2	Homo sapiens	9	+	78824390	78825688
645225	0	LOC645225	Homo sapiens	9	+	78845151	78845408
23230	51259	VPS13A	Homo sapiens	9	+	78982180	79222218
642947	0	LOC642947	Homo sapiens	9	+	78998527	79000471
9630	49299	GNA14	Homo sapiens	9	-	79228367	79453042
2776	49299	GNAQ	Homo sapiens	9	-	79525008	79836011
84131	0	CEP78	Homo sapiens	9	+	80040903	80071497
29968	0	PSAT1	Homo sapiens	9	+	80101878	80134828
645345	52551	CHCHD9	Homo sapiens	9	+	81196001	81196774
7091	50069	TLE4	Homo sapiens	9	+	81376697	81531477
347119	0	LOC347119	Homo sapiens	9	+	81668791	81670330
7088	50069	TLE1	Homo sapiens	9	-	83388417	83493415
347127	0	FLJ43950	Homo sapiens	9	+	83718272	83724660
729294	0	LOC729294	Homo sapiens	9	+	83721466	83724166
729297	0	LOC729297	Homo sapiens	9	+	83736735	83740665
389763	0	FLJ46321	Homo sapiens	9	+	83793506	83799985
441448	0	LOC441448	Homo sapiens	9	-	83862853	83863527
645448	53578	LOC645448	Homo sapiens	9	-	83864121	83865464
442427	53579	LOC442427	Homo sapiens	9	-	84237000	84237527
158158	0	RASEF	Homo sapiens	9	-	84787134	84867862
257019	0	FRMD3	Homo sapiens	9	-	85052119	85343172
414328	0	C9orf103	Homo sapiens	9	+	85427785	85448857
29979	50685	UBQLN1	Homo sapiens	9	-	85464698	85512772
80318	0	GKAP1	Homo sapiens	9	-	85544155	85622476
55582	0	KIF27	Homo sapiens	9	-	85641432	85726161
729373	0	LOC729373	Homo sapiens	9	-	85725655	85726422
84267	0	C9orf64	Homo sapiens	9	-	85743048	85761720
3190	0	HNRPK	Homo sapiens	9	-	85772911	85785338
729388	0	LOC729388	Homo sapiens	9	-	85785424	85786349
80010	0	RMI1	Homo sapiens	9	+	85785532	85808804
64078	50019	SLC28A3	Homo sapiens	9	-	86082911	86173232
4915	49881	NTRK2	Homo sapiens	9	+	86473285	86828324
23287	0	AGTPBP1	Homo sapiens	9	-	87351274	87546708
60560	0	MAK10	Homo sapiens	9	+	87745880	87827032
51280	0	GOLM1	Homo sapiens	9	-	87830875	87904902
389766	0	C9orf153	Homo sapiens	9	-	88032045	88064338
81689	52936	ISCA1	Homo sapiens	9	-	88069280	88087309
79670	0	ZCCHC6	Homo sapiens	9	-	88092467	88159188
2619	0	GAS1	Homo sapiens	9	-	88749097	88751923
729489	0	LOC729489	Homo sapiens	9	+	88751659	88752497
401535	0	FLJ45537	Homo sapiens	9	+	88953378	88964460
1612	0	DAPK1	Homo sapiens	9	+	89302575	89513368
1514	49203	CTSL1	Homo sapiens	9	+	89530799	89536127
392360	0	CTSL3	Homo sapiens	9	+	89577649	89591618
729537	0	LOC729537	Homo sapiens	9	+	89629671	89630051
649198	0	LOC649198	Homo sapiens	9	-	89630398	89648761
286234	0	C9orf79	Homo sapiens	9	+	89687591	89693631
645937	0	LOC645937	Homo sapiens	9	-	89748424	89749768
23552	49150	CCRK	Homo sapiens	9	-	89771175	89779486
729579	54739	LOC729579	Homo sapiens	9	-	90192910	90193416
10927	0	SPIN1	Homo sapiens	9	+	90193234	90280523
158046	0	NXNL2	Homo sapiens	9	+	90339839	90380523
286238	0	LOC286238	Homo sapiens	9	-	90451940	90456824
286223	0	C9orf47	Homo sapiens	9	+	90795662	90800874
1903	49234	EDG3	Homo sapiens	9	+	90796181	90809744
53358	0	SHC3	Homo sapiens	9	-	90817879	90983501
