# An example of input file for detection of syntenies by CHSMiner		
# from public ortholog database HomoloGene (http://www.ncbi.nlm.nih.gov/sites/entrez?db=homologene)
# GeneID	FamilyID	Symbol	Organism	Chromosome	Orient	Start	End
77632	75297	Pramef12	Mus musculus	4	-	143981576	143998366
69364	17541	1700012P22Rik	Mus musculus	4	-	144008088	144028674
230883	28426	Aadacl3	Mus musculus	4	-	144045572	144053631
381572	28662	9430007A20Rik	Mus musculus	4	+	144109724	144119255
627085	85806	RP23-167A12.4	Mus musculus	4	-	144144902	144155036
666215	4622	LOC666215	Mus musculus	4	+	144177034	144178878
435815	82530	RP23-139B20.1	Mus musculus	4	+	144203609	144213300
546849	82586	RP23-139B20.3	Mus musculus	4	-	144293093	144311306
20148	20994	Dhrs3	Mus musculus	4	+	144482979	144518111
21938	829	Tnfrsf1b	Mus musculus	4	-	144802270	144836772
21941	949	Tnfrsf8	Mus musculus	4	-	144858878	144905049
195576	86358	LOC195576	Mus musculus	4	-	145059593	145059952
622846	86621	LOC622846	Mus musculus	4	+	145104786	145131377
433801	86753	OTTMUSG00000010965	Mus musculus	4	+	145207020	145215243
384081	86358	LOC384081	Mus musculus	4	-	145236673	145237035
70005	83322	1700029I01Rik	Mus musculus	4	+	145371430	145421880
236069	78040	LOC236069	Mus musculus	4	+	145427121	145431742
433790	78040	LOC433790	Mus musculus	4	-	145718092	145728986
433791	83322	RP24-320O9.1	Mus musculus	4	-	145727746	145749015
19715	65047	Rex2	Mus musculus	4	+	145881259	145889547
666445	86358	LOC666445	Mus musculus	4	-	146040594	146041016
626316	86038	OTTMUSG00000010173	Mus musculus	4	+	146064745	146094024
667666	65047	OTTMUSG00000010694	Mus musculus	4	+	146125090	146178582
666498	86358	LOC666498	Mus musculus	4	-	146322247	146322636
666532	83322	OTTMUSG00000010657	Mus musculus	4	+	146506201	146554687
384087	78040	LOC384087	Mus musculus	4	+	146561816	146566435
666574	86358	LOC666574	Mus musculus	4	-	146655554	146655916
666581	86038	LOC666581	Mus musculus	4	+	146679717	146708649
195531	100990	OTTMUSG00000010671	Mus musculus	4	+	146874794	146888199
545718	79778	LOC545718	Mus musculus	4	-	146901700	146902282
433804	86767	OTTMUSG00000010673	Mus musculus	4	+	146918111	146959303
242747	102209	MGC67181	Mus musculus	4	-	147197094	147222483
28010	15879	D4Wsu114e	Mus musculus	4	-	147234899	147242655
170731	8915	Mfn2	Mus musculus	4	-	147247703	147278927
18822	256	Plod1	Mus musculus	4	-	147284169	147310812
77034	12668	2510039O18Rik	Mus musculus	4	+	147315003	147321422
18158	49182	Nppb	Mus musculus	4	+	147360005	147361306
230899	4498	Nppa	Mus musculus	4	+	147374854	147376175
26372	985	Clcn6	Mus musculus	4	-	147380592	147412875
17769	4349	Mthfr	Mus musculus	4	+	147415330	147433657
433806	49449	LOC433806	Mus musculus	4	-	147441901	147442643
11610	7621	Agtrap	Mus musculus	4	-	147451169	147462172
70433	19233	2610109H07Rik	Mus musculus	4	-	147474764	147504806
71890	4624	Mad2l2	Mus musculus	4	+	147514598	147519804
50762	9274	Fbxo6	Mus musculus	4	-	147519824	147526016
230903	13232	Fbxo44	Mus musculus	4	-	147526909	147533988
230904	8132	Fbxo2	Mus musculus	4	+	147534776	147540525
242748	25712	Ptchd2	Mus musculus	4	-	147610965	147662073
71707	8336	Ubiad1	Mus musculus	4	-	147808605	147818859
56717	3637	Frap1	Mus musculus	4	+	147822715	147931791
654812	88622	Angptl7	Mus musculus	4	-	147869388	147874570
50912	31105	Exosc10	Mus musculus	4	+	147932566	147956505
20810	40514	Srm	Mus musculus	4	+	147965621	147968727
17175	4819	Masp2	Mus musculus	4	+	147976652	147989590
230908	7221	Tardbp	Mus musculus	4	-	147986491	148001104
69743	9824	Casz1	Mus musculus	4	+	148178500	148319238
56273	37936	Pex14	Mus musculus	4	-	148334643	148473920
13347	3240	Dffa	Mus musculus	4	+	148478261	148494758
12854	997	Cort	Mus musculus	4	-	148499299	148500849
69928	66004	Apitd1	Mus musculus	4	-	148502457	148511658
110208	68268	Pgd	Mus musculus	4	-	148524093	148540815
16561	99835	Kif1b	Mus musculus	4	-	148550429	148681806
63958	4413	Ube4b	Mus musculus	4	-	148702524	148800857
63954	32521	Rbp7	Mus musculus	4	-	148823809	148829076
627985	83436	LOC627985	Mus musculus	4	+	148831394	148832014
66454	39074	Nmnat1	Mus musculus	4	-	148842895	148859250
69151	12301	Lzic	Mus musculus	4	+	148859441	148870776
67087	10641	Ctnnbip1	Mus musculus	4	+	148892351	148940544
65945	8814	Clstn1	Mus musculus	4	+	148960746	149022007
18707	3686	Pik3cd	Mus musculus	4	-	149023276	149072797
230917	35319	D4Ertd429e	Mus musculus	4	-	149089492	149112144
70556	57076	Slc25a33	Mus musculus	4	-	149118144	149148375
74646	11832	Spsb1	Mus musculus	4	-	149270391	149329114
100198	48275	H6pd	Mus musculus	4	-	149353589	149383131
269604	18573	Gpr157	Mus musculus	4	+	149461611	149480035
56485	74459	Slc2a5	Mus musculus	4	+	149493452	149518276
435818	72470	RP23-123I20.4	Mus musculus	4	+	149523080	149542590
12353	20324	Car6	Mus musculus	4	-	149561123	149572578
13806	68183	Eno1	Mus musculus	4	+	149611363	149622983
666880	87596	LOC666880	Mus musculus	4	+	149655629	149658317
384091	2328	LOC384091	Mus musculus	4	-	149689242	149689724
68703	8101	Rere	Mus musculus	4	+	149780448	149996079
242773	44908	Slc45a1	Mus musculus	4	-	150003504	150026282
74155	10344	Errfi1	Mus musculus	4	+	150229199	150242988
57320	38295	Park7	Mus musculus	4	-	150271250	150283958
21942	1199	Tnfrsf9	Mus musculus	4	+	150294263	150320210
24111	4939	Uts2	Mus musculus	4	+	150371205	150375918
18628	7886	Per3	Mus musculus	4	-	150377763	150418730
22319	3511	Vamp3	Mus musculus	4	-	150421413	150432061
100072	18942	Camta1	Mus musculus	4	-	150433634	151235854
230935	14558	Dnajc11	Mus musculus	4	+	151307839	151350792
69876	18413	Thap3	Mus musculus	4	-	151356747	151363105
230936	17822	Phf13	Mus musculus	4	-	151363741	151366670
242785	8902	Klhl21	Mus musculus	4	+	151382999	151391785
110326	12888	Tas1r1	Mus musculus	4	-	151402022	151412676
74035	32589	Nol9	Mus musculus	4	+	151413442	151435602
269608	10768	Plekhg5	Mus musculus	4	+	151470827	151489508
85030	13202	Tnfrsf25	Mus musculus	4	+	151490451	151494219
56226	23164	Espn	Mus musculus	4	-	151494984	151526315
15206	22455	Hes2	Mus musculus	4	+	151532975	151536577
70025	15780	Acot7	Mus musculus	4	+	151552242	151645955
100129	18662	Gpr153	Mus musculus	4	+	151648470	151659445
15207	7358	Hes3	Mus musculus	4	-	151660080	151665770
57295	5735	Icmt	Mus musculus	4	+	151671459	151681230
433809	19234	Rnf207	Mus musculus	4	-	151681131	151692716
19934	37378	Rpl22	Mus musculus	4	+	151699984	151708179
269610	56712	Chd5	Mus musculus	4	+	151712759	151764302
16498	56492	Kcnab2	Mus musculus	4	-	151764852	151851587
260305	9024	Nphp4	Mus musculus	4	+	151852250	151937292
97159	18433	A430005L14Rik	Mus musculus	4	+	153331345	153336022
13368	3241	Dffb	Mus musculus	4	-	153338563	153349234
230967	44919	BC046331	Mus musculus	4	+	153349669	153381333
72946	10795	Lrrc47	Mus musculus	4	+	153385911	153395620
381580	17596	Ccdc27	Mus musculus	4	-	153400752	153416785
22062	3960	Trp73	Mus musculus	4	-	153432952	153514316
59002	9857	Wdr8	Mus musculus	4	+	153516480	153530926
67808	12192	1200015A19Rik	Mus musculus	4	-	153531593	153534792
230971	45412	Megf6	Mus musculus	4	+	153544821	153649829
230972	82484	Arhgef16	Mus musculus	4	-	153652578	153674441
70673	11139	Prdm16	Mus musculus	4	-	153690233	154010981
73353	23647	Actrt2	Mus musculus	4	-	154040542	154041841
242800	27811	B230396O12Rik	Mus musculus	4	+	154230456	154241232
27390	22778	Mmel1	Mus musculus	4	+	154243744	154269638
66469	11976	2810405K02Rik	Mus musculus	4	-	154270538	154273151
230979	2833	Tnfrsf14	Mus musculus	4	-	154296318	154302185
15208	7755	Hes5	Mus musculus	4	+	154335031	154336479
269614	41235	Pank4	Mus musculus	4	+	154338241	154354981
269615	85172	Plch2	Mus musculus	4	-	154357481	154385092
668173	5671	Pex10	Mus musculus	4	+	154441138	154446514
67830	5468	Rer1	Mus musculus	4	-	154448220	154460405
76866	11757	Morn1	Mus musculus	4	+	154460685	154519615
20481	31124	Ski	Mus musculus	4	-	154528183	154596643
67513	18793	2610002J02Rik	Mus musculus	4	+	154624104	154630791
18762	55681	Prkcz	Mus musculus	4	-	154634228	154735499
14403	55489	Gabrd	Mus musculus	4	-	154759088	154772170
544678	18601	2010015L04Rik	Mus musculus	4	+	154783366	154817218
69671	18680	Tmem52	Mus musculus	4	+	154843242	154856737
14688	55532	Gnb1	Mus musculus	4	+	154901558	154933375
192185	49724	Nadk	Mus musculus	4	+	154936512	154965105
320541	84987	A530082C11Rik	Mus musculus	4	+	154975524	154997448
12537	22416	Cdc2l1	Mus musculus	4	+	154998977	155024040
26561	3424	Mmp23	Mus musculus	4	-	155024763	155027492
76580	16062	Mib2	Mus musculus	4	-	155028578	155043335
230991	85170	B930041F14Rik	Mus musculus	4	+	155068580	155070593
68991	6754	Ssu72	Mus musculus	4	+	155079232	155107890
381582	19885	EG381582	Mus musculus	4	+	155108986	155114115
108888	10059	Atad3a	Mus musculus	4	-	155114749	155135201
246228	11270	Vwa1	Mus musculus	4	-	155142603	155148622
320587	85849	A230069A22Rik	Mus musculus	4	-	155157459	155159982
242805	28427	E230028L10Rik	Mus musculus	4	+	155165432	155177808
66448	9941	Mrpl20	Mus musculus	4	+	155177726	155182937
56036	69477	Ccnl2	Mus musculus	4	+	155186597	155198651
66077	11916	Aurkaip1	Mus musculus	4	+	155205754	155207167
74761	11500	Mxra8	Mus musculus	4	+	155213866	155218196
13542	20926	Dvl1	Mus musculus	4	+	155221520	155233411
83771	12890	Tas1r3	Mus musculus	4	-	155233376	155237461
79554	11550	BC002216	Mus musculus	4	-	155238831	155243548
71957	9894	Cpsf3l	Mus musculus	4	+	155243675	155263211
433813	13655	Pusl1	Mus musculus	4	-	155262721	155265870
140500	23708	Centb5	Mus musculus	4	+	155265983	155281359
140499	10975	Ube2j2	Mus musculus	4	+	155317939	155333712
67389	12123	C1qdc2	Mus musculus	4	+	155336426	155340737
117592	14549	B3galt6	Mus musculus	4	-	155364637	155366757
20318	32121	Sdf4	Mus musculus	4	+	155367022	155387718
22163	2496	Tnfrsf4	Mus musculus	4	+	155387803	155390697
21936	48270	Tnfrsf18	Mus musculus	4	+	155400450	155402999
330010	51912	Ttll10	Mus musculus	4	-	155408945	155424925
230996	51678	9430015G10Rik	Mus musculus	4	+	155484088	155501371
11603	27907	Agrn	Mus musculus	4	-	155539398	155559243
171266	79463	V1rg10	Mus musculus	5	-	3000137	3001057
12571	963	Cdk6	Mus musculus	5	+	3344311	3522224
68152	85443	5830415L20Rik	Mus musculus	5	+	3543832	3570547
77036	87717	1700109H08Rik	Mus musculus	5	+	3571715	3584340
269623	12944	C030048B08Rik	Mus musculus	5	-	3583981	3596407
71382	27006	Pex1	Mus musculus	5	+	3596065	3637100
67210	56916	Gatad1	Mus musculus	5	-	3639968	3647916
75010	81927	4930511M11Rik	Mus musculus	5	+	3657003	3679415
70797	19076	Ankib1	Mus musculus	5	-	3689999	3802924
79264	12746	Krit1	Mus musculus	5	+	3803188	3841358
242838	18247	4932412H11Rik	Mus musculus	5	+	3845172	3866595
545725	5073	Mterf	Mus musculus	5	-	3890580	3893932
100986	17517	Akap9	Mus musculus	5	+	3928185	4080203
13121	55488	Cyp51	Mus musculus	5	-	4080673	4104696
208595	5073	ENSMUSG00000053178	Mus musculus	5	+	4192366	4197650
14362	20750	Fzd1	Mus musculus	5	-	4753838	4757970
18647	7888	Pftk1	Mus musculus	5	-	4803732	5380196
381716	90507	1700015F17Rik	Mus musculus	5	-	5437826	5479101
64945	40809	Cldn12	Mus musculus	5	-	5505108	5514872
207704	89192	Gtpbp10	Mus musculus	5	-	5537456	5559500
207686	11718	A330021E22Rik	Mus musculus	5	-	5580981	5664231
74051	17682	Steap2	Mus musculus	5	-	5671827	5694567
70358	8256	Steap1	Mus musculus	5	-	5736321	5749310
70920	41723	4921511H03Rik	Mus musculus	5	+	7304163	7311490
117167	36422	Steap4	Mus musculus	5	+	7960471	7982212
109552	37736	Sri	Mus musculus	5	+	8046079	8069244
11496	37898	Adam22	Mus musculus	5	-	8092259	8368080
27214	40892	Dbf4	Mus musculus	5	-	8397010	8422605
319653	6040	Slc25a40	Mus musculus	5	+	8422837	8459977
242819	16286	Gm440	Mus musculus	5	-	8490335	8622951
18671	55496	Abcb1a	Mus musculus	5	+	8660091	8748518
18669	69084	Abcb1b	Mus musculus	5	+	8798185	8866307
18670	56421	Abcb4	Mus musculus	5	+	8893716	8959225
74114	10899	Crot	Mus musculus	5	-	8966047	8997145
652925	41561	4930420K17Rik	Mus musculus	5	+	9100736	9118982
23857	8017	Dmtf1	Mus musculus	5	-	9118800	9161717
231014	27396	9330182L06Rik	Mus musculus	5	+	9266192	9480716
108069	651	Grm3	Mus musculus	5	-	9485235	9725351
108151	23664	Sema3d	Mus musculus	5	+	12383555	12587057
20346	31358	Sema3a	Mus musculus	5	+	13399308	13602564
71026	86762	Speer3	Mus musculus	5	+	13791631	13796819
626067	86762	EG626067	Mus musculus	5	+	13810049	13814806
20349	8247	Sema3e	Mus musculus	5	+	14025275	14256688
26875	69111	Pclo	Mus musculus	5	+	14514917	14795992
381714	69402	ENSMUSG00000033219	Mus musculus	5	-	14910123	14914888
624245	69402	LOC624245	Mus musculus	5	-	14933630	14938474
66773	69402	Speer4c	Mus musculus	5	-	15028949	15033006
360220	69402	Speer4d	Mus musculus	5	+	15124916	15129681
381715	86303	4930572O03Rik	Mus musculus	5	-	15158104	15162898
12293	579	Cacna2d1	Mus musculus	5	+	15440605	15876868
15234	503	Hgf	Mus musculus	5	+	16059367	16125256
70935	69402	Speer4f	Mus musculus	5	+	16981939	16986753
20348	36201	Sema3c	Mus musculus	5	+	17080633	17236085
12491	73871	Cd36	Mus musculus	5	-	17287833	17341513
242851	24284	Gnat3	Mus musculus	5	+	17468387	17525485
14677	74417	Gnai1	Mus musculus	5	-	17770952	17866230
50791	8189	Magi2	Mus musculus	5	+	18732792	20210874
68770	10713	Phtf2	Mus musculus	5	-	20264586	20387843
212090	13165	Tmem60	Mus musculus	5	+	20388270	20392687
19248	37691	Ptpn12	Mus musculus	5	-	20492462	20561614
212167	45504	A530088I07Rik	Mus musculus	5	+	20692084	20797518
14190	4864	Fgl2	Mus musculus	5	+	20878520	20884190
330050	51828	AI847670	Mus musculus	5	+	20930881	20987847
320118	27057	Fbxl13	Mus musculus	5	-	20989665	21151422
67211	12097	Armc10	Mus musculus	5	+	21151801	21168409
242864	7094	AB112350	Mus musculus	5	-	21168720	21207162
73078	3160	Pmpcb	Mus musculus	5	+	21242977	21262969
22791	31656	Dnajc2	Mus musculus	5	-	21263094	21290982
19181	2096	Psmc2	Mus musculus	5	+	21291100	21309601
80979	69472	Slc26a5	Mus musculus	5	-	21316472	21371421
19699	3699	Reln	Mus musculus	5	-	21390271	21850522
26429	37636	Orc5l	Mus musculus	5	-	21992306	22056148
269629	26732	Lhfpl3	Mus musculus	5	+	22251876	22781414
20817	101663	Srpk2	Mus musculus	5	-	23009173	23122388
78697	6998	Pus7	Mus musculus	5	-	23246513	23289478
72772	11070	Rint1	Mus musculus	5	+	23293561	23326186
66169	41306	Tomm7	Mus musculus	5	-	23345471	23349924
84652	57175	Drctnnb1a	Mus musculus	5	-	23466748	23536500
52323	10317	Klhl7	Mus musculus	5	+	23606427	23666602
231042	40573	Nupl2	Mus musculus	5	+	23670780	23689825
16511	201	Kcnh2	Mus musculus	5	-	23825406	23857421
18127	504	Nos3	Mus musculus	5	+	23870636	23890288
213948	72638	Atg9b	Mus musculus	5	-	23889998	23897960
74610	5203	Abcb8	Mus musculus	5	+	23899513	23915764
12568	3623	Cdk5	Mus musculus	5	-	23924059	23929347
20535	100970	Slc4a2	Mus musculus	5	+	23931136	23946762
66587	4884	Fastk	Mus musculus	5	-	23946857	23951052
64295	11187	Tmub1	Mus musculus	5	-	23951280	23953622
213990	23742	Centg3	Mus musculus	5	+	23957994	24007864
231044	41063	Gbx1	Mus musculus	5	-	24010243	24032665
117590	15398	Asb10	Mus musculus	5	-	24038514	24046265
231045	18602	4931409K22Rik	Mus musculus	5	-	24049249	24061227
27407	21408	Abcf2	Mus musculus	5	-	24071162	24083176
66993	2314	Smarcd3	Mus musculus	5	-	24098439	24107819
72252	78023	1700022A21Rik	Mus musculus	5	+	24151270	24154688
53312	41108	Nub1	Mus musculus	5	+	24191632	24216372
214301	16986	Crygn	Mus musculus	5	-	24256820	24263660
19744	4101	Rheb	Mus musculus	5	-	24308640	24348178
108099	100929	Prkag2	Mus musculus	5	-	24368574	24606247
67909	12210	Galntl5	Mus musculus	5	+	24687297	24726106
231050	11126	Galnt11	Mus musculus	5	+	24728710	24771735
231051	46480	Mll3	Mus musculus	5	-	24777611	25004600
242891	40943	Gm443	Mus musculus	5	+	25021884	25023844
57434	3964	Xrcc2	Mus musculus	5	-	25195631	25211614
242894	4180	Actr3b	Mus musculus	5	+	25265843	25356159
545739	69402	EG545739	Mus musculus	5	-	26344939	26349475
75657	69402	Speer4a	Mus musculus	5	-	26361229	26374093
664804	69402	EG664804	Mus musculus	5	-	26376315	26385124
381622	69402	5031410I06Rik	Mus musculus	5	-	26425207	26431853
434689	86303	LOC434689	Mus musculus	5	-	26441303	26447964
664837	69402	LOC664837	Mus musculus	5	+	26584256	26592959
13483	22560	Dpp6	Mus musculus	5	+	27143896	28052997
403186	89337	B930011P16Rik	Mus musculus	5	+	27375932	27378669
73526	69402	Speer4b	Mus musculus	5	-	27822346	27827981
55982	68995	Paxip1	Mus musculus	5	-	28067204	28117878
15563	22461	Htr5a	Mus musculus	5	+	28168486	28181625
231070	4047	Insig1	Mus musculus	5	+	28397906	28405200
13799	55579	En2	Mus musculus	5	+	28492235	28498705
381626	62173	Prr8	Mus musculus	5	+	28643716	28745785
20423	30961	Shh	Mus musculus	5	-	28783379	28793627
56874	10986	Rnf32	Mus musculus	5	+	29522617	29552061
56873	49706	Lmbr1	Mus musculus	5	-	29556341	29704929
433864	39776	Gm1040	Mus musculus	5	+	29761206	29778708
15285	21137	Hlxb9	Mus musculus	5	-	29799800	29805009
100763	8783	Ube3c	Mus musculus	5	+	29895781	30002616
23950	38058	Dnajb6	Mus musculus	5	+	30062479	30113017
16193	502	Il6	Mus musculus	5	+	30339700	30346507
22171	834	Tyms	Mus musculus	5	-	30385366	30400120
242915	19063	Gm444	Mus musculus	5	+	30431741	30445521
97212	152	Hadha	Mus musculus	5	-	30444843	30481519
231086	153	Hadhb	Mus musculus	5	+	30481861	30511122
381628	17826	Gpr113	Mus musculus	5	-	30519970	30532261
28042	100935	D5Wsu178e	Mus musculus	5	+	30559157	30598975
83762	12892	Otof	Mus musculus	5	-	30669354	30764274
75434	49920	1700001C02Rik	Mus musculus	5	+	30768449	30786459
73259	18990	1700041E20Rik	Mus musculus	5	-	30787955	30848208
16527	1692	Kcnk3	Mus musculus	5	+	30890542	30927642
74919	9896	4930471M23Rik	Mus musculus	5	+	30950335	30962101
12615	1369	Cenpa	Mus musculus	5	+	30969274	30977198
65254	41347	Dpysl5	Mus musculus	5	+	31014267	31101741
100732	56565	Mapre3	Mus musculus	5	+	31117128	31168478
68796	9801	1110039B18Rik	Mus musculus	5	+	31172019	31179839
231093	11053	Agbl5	Mus musculus	5	+	31191224	31209038
100952	5117	Emilin1	Mus musculus	5	+	31216158	31223647
16548	38187	Khk	Mus musculus	5	+	31224267	31233618
68567	4790	Cgref1	Mus musculus	5	-	31235515	31247963
50907	40877	Preb	Mus musculus	5	-	31257420	31262607
69852	76449	Tcf23	Mus musculus	5	+	31271049	31279390
330064	23277	Slc5a6	Mus musculus	5	-	31338408	31350374
381629	15412	0610007C21Rik	Mus musculus	5	+	31351031	31356995
69719	1412	Cad	Mus musculus	5	+	31357183	31380851
22784	74470	Slc30a3	Mus musculus	5	-	31390321	31395870
231098	18340	Dnajc5g	Mus musculus	5	+	31410691	31414896
58522	10983	Trim54	Mus musculus	5	+	31419084	31439998
22226	2515	Ucn	Mus musculus	5	-	31440361	31441267
17527	39746	Mpv17	Mus musculus	5	-	31443320	31456603
71752	37490	Gtf3c2	Mus musculus	5	-	31458378	31482516
13667	5976	Eif2b4	Mus musculus	5	-	31489940	31495465
266781	8838	Snx17	Mus musculus	5	+	31495676	31501272
101023	16955	Zfp513	Mus musculus	5	-	31501353	31504605
14208	31106	Ppm1g	Mus musculus	5	-	31505040	31522917
192292	8373	Nrbp1	Mus musculus	5	+	31543290	31553935
69815	12332	Krtcap3	Mus musculus	5	+	31554088	31555569
67661	15202	Ift172	Mus musculus	5	-	31555651	31593486
64339	49716	Fndc4	Mus musculus	5	-	31594618	31598249
231103	1139	Gckr	Mus musculus	5	+	31599953	31629674
269639	13026	Zfp512	Mus musculus	5	+	31754862	31784121
74254	5257	Xab1	Mus musculus	5	+	31797133	31813999
72195	8907	Supt7l	Mus musculus	5	-	31816941	31829057
20534	7543	Slc4a1ap	Mus musculus	5	+	31829393	31856415
66845	81733	Mrpl33	Mus musculus	5	+	31916344	31925013
71336	5482	Rbks	Mus musculus	5	-	31926811	31999982
107976	3604	Bre	Mus musculus	5	+	32000422	32387111
14284	3845	Fosl2	Mus musculus	5	+	32438906	32460212
665270	82108	Plb1	Mus musculus	5	+	32541456	32666728
19046	37659	Ppp1cb	Mus musculus	5	+	32761632	32795126
22612	55900	Yes1	Mus musculus	5	+	32913605	32989429
320951	81653	Pisd	Mus musculus	5	-	33078961	33128274
215476	65866	C330019G07Rik	Mus musculus	5	-	33131923	33170323
277854	34718	Depdc5	Mus musculus	5	+	33206369	33334208
22629	37767	Ywhah	Mus musculus	5	+	33355548	33370614
20537	55456	Slc5a1	Mus musculus	5	+	33446882	33505345
100689	40843	Spon2	Mus musculus	5	-	33556166	33560831
13016	1015	Ctbp1	Mus musculus	5	-	33590371	33617617
59003	4298	Maea	Mus musculus	5	+	33678220	33715942
71101	13807	4933407H18Rik	Mus musculus	5	+	33721344	33765153
74504	18660	2410018C17Rik	Mus musculus	5	-	33943001	33972003
20492	31389	Slbp	Mus musculus	5	-	33982710	33994954
68366	44528	Tmem129	Mus musculus	5	-	33995864	34000480
21335	81618	Tacc3	Mus musculus	5	+	34000795	34014846
14184	55437	Fgfr3	Mus musculus	5	+	34064372	34079711
56384	56320	Letm1	Mus musculus	5	-	34084000	34125352
107823	26175	Whsc1	Mus musculus	5	+	34163477	34238524
24116	68478	Whsc2	Mus musculus	5	-	34240827	34278906
381633	19827	Gm1673	Mus musculus	5	+	34326122	34327656
269642	19546	Nat8l	Mus musculus	5	+	34338632	34348564
272158	45642	Poln	Mus musculus	5	-	34349846	34512096
231123	75209	BC023882	Mus musculus	5	-	34496544	34512072
17122	4712	Mxd4	Mus musculus	5	-	34519228	34530358
231125	15119	Zfyve28	Mus musculus	5	-	34537542	34630972
19822	37711	Rnf4	Mus musculus	5	+	34679038	34696078
231128	2746	BC037112	Mus musculus	5	+	34763499	34829104
231130	11515	Tnip2	Mus musculus	5	-	34838744	34856627
24055	2276	Sh3bp2	Mus musculus	5	+	34868494	34906274
11518	22758	Add1	Mus musculus	5	+	34916460	34974956
68294	871	0610009O03Rik	Mus musculus	5	-	34976295	34979762
75416	41773	Nol14	Mus musculus	5	-	34981184	35002796
14772	23158	Grk4	Mus musculus	5	+	35003027	35097951
15194	1593	Hdh	Mus musculus	5	+	35104388	35252044
403174	45807	A930005I04Rik	Mus musculus	5	+	35258563	35266487
71729	2195	Rgs12	Mus musculus	5	+	35292099	35376243
54426	1170	Hgfac	Mus musculus	5	+	35384242	35391057
231134	18210	Dok7	Mus musculus	5	+	35399732	35430479
16976	37612	Lrpap1	Mus musculus	5	-	35434154	35448345
11553	20170	Adra2c	Mus musculus	5	+	35621362	35624529
15371	49241	Hmx1	Mus musculus	5	+	35731765	35735520
242939	2709	Cpz	Mus musculus	5	-	35844866	35868274
78890	12708	2310079F23Rik	Mus musculus	5	-	35899986	35917708
80911	37792	Acox3	Mus musculus	5	+	35925708	35956449
78558	12697	Htra3	Mus musculus	5	-	35994681	36022430
231147	10360	Sh3tc1	Mus musculus	5	-	36039829	36066594
231148	82366	Ablim2	Mus musculus	5	+	36100579	36227618
70292	11009	Afap1	Mus musculus	5	+	36235967	36346570
81840	56899	Sorcs2	Mus musculus	5	-	36359828	36740787
17713	6992	Grpel1	Mus musculus	5	+	36807833	36816725
66717	32639	Ccdc96	Mus musculus	5	+	36827236	36830819
100855	10809	Tbc1d14	Mus musculus	5	-	36833252	36925021
320661	19716	D5Ertd579e	Mus musculus	5	-	36943132	36963897
117197	10155	Cno	Mus musculus	5	-	37138612	37139917
67568	88480	Mrfap1	Mus musculus	5	-	37186105	37187942
17160	7411	Man2b2	Mus musculus	5	-	37198159	37221865
269643	36386	Ppp2r2c	Mus musculus	5	+	37259808	37346316
22393	4380	Wfs1	Mus musculus	5	-	37357342	37380220
76071	16984	Jakmip1	Mus musculus	5	+	37442154	37516533
381634	52625	Gm1043	Mus musculus	5	+	37561827	37620580
12933	20347	Crmp1	Mus musculus	5	+	37637030	37683371
59056	10949	Evc	Mus musculus	5	-	37690411	37728099
68525	17117	Evc2	Mus musculus	5	+	37729746	37816293
64293	48654	Stk32b	Mus musculus	5	-	37838063	38108301
231162	10254	Cytl1	Mus musculus	5	+	38126757	38131058
17701	1836	Msx1	Mus musculus	5	-	38211729	38215823
71116	9655	Stx18	Mus musculus	5	+	38430473	38528056
18196	7868	Nsg1	Mus musculus	5	-	38528431	38550705
75079	34825	Zfp509	Mus musculus	5	-	38591282	38611666
17089	41200	Lyar	Mus musculus	5	+	38611788	38625535
66309	11944	Tmem128	Mus musculus	5	+	38651613	38660856
21906	35244	Otop1	Mus musculus	5	+	38668656	38695418
13492	20216	Drd5	Mus musculus	5	+	38710747	38713548
117591	69290	Slc2a9	Mus musculus	5	-	38740544	38893390
22388	6628	Wdr1	Mus musculus	5	-	38918051	38952833
100515	19115	6820424L24Rik	Mus musculus	5	-	39059718	39075988
27278	8450	Clnk	Mus musculus	5	-	39097700	39268050
15476	3751	Hs3st1	Mus musculus	5	-	40005173	40146713
665839	86547	EG665839	Mus musculus	5	+	40189339	40190825
100972	3135	Rab28	Mus musculus	5	-	42016214	42099393
12020	68168	Bapx1	Mus musculus	5	-	42152686	42155458
665775	45109	A230054D04Rik	Mus musculus	5	-	42178670	42235553
231207	17995	Cpeb2	Mus musculus	5	+	43625197	43677428
109323	12900	C1qtnf7	Mus musculus	5	+	43906826	44010041
231214	18159	5730509K17Rik	Mus musculus	5	+	44053682	44132210
242960	8129	Fbxl5	Mus musculus	5	-	44147144	44173334
12182	3198	Bst1	Mus musculus	5	+	44210131	44234706
12494	1345	Cd38	Mus musculus	5	+	44260088	44303612
665989	38172	EG665989	Mus musculus	5	+	44304387	44305155
14181	3766	Fgfbp1	Mus musculus	5	-	44370098	44373000
19126	4390	Prom1	Mus musculus	5	-	44384860	44492919
231225	80206	Tapt1	Mus musculus	5	-	44566397	44617844
16826	989	Ldb2	Mus musculus	5	-	44863371	45190945
110391	271	Qdpr	Mus musculus	5	-	45825293	45841395
624224	84057	EG624224	Mus musculus	5	+	45845049	45855202
66988	41072	Lap3	Mus musculus	5	+	45884662	45903911
66999	11873	Med28	Mus musculus	5	+	45911490	45920522
58227	18933	9630031F12Rik	Mus musculus	5	-	45920943	46030546
